id,sentiment,tweet
1695374379,neutral,is getting ready to go over to the apartment
1695374424,surprise,Mashup Monday! In honour of the swine flu hysteria  ? http://blip.fm/~5jnv2
1695374487,sadness,@Izzndsophtv i want to experience snow  we don't have snow here and it sucks
1695374566,neutral,In bed. A cuppa. Tv on... All this while husband is cooking... Life is sweet...
1695374599,relief,@Nickems that would be great!!!  thanks!!
1695374669,relief,.. Starting a new week ;) Going to the GYM today ;) Hi to everyone
1695374726,sadness,Eating a bagel  yummy
1695374755,neutral,@iloven3wyork Thanks
1695374865,relief,Came home early from school to catch up on my lack of sleep. Thanks @thebamboozle
1695374891,love,So I'm REALLY considering it at the moment  Same days but even more money. Harder work though but can't imagine harder than I do now.
1695375029,neutral,&amp; more #&lt;3criminy cuteness! http://tinyurl.com/cd8yab #sinfest
1695375082,neutral,"@Decordiva Yep, getting some material together for my 1st USA pitch to realtors. Haven't quite worked out the angle yet, but it'll come"
1695375102,neutral,n case you missed the show yesterday - here's a chance to listen again on the BBC iPlayer  enjoy  http://tiny.cc/oIkbK
1695375151,neutral,"@bernadeth oic, where in Cavite? no sorry im not from America ... if you can see my profile, there's no word like America there"
1695375247,neutral,@tyranasaurusbex Sexy  What time you coming up town? Meeting me at 5ish?
1695375304,neutral,"I'm at work, hoping to enjoy the day!!  Fingers are crossed!!"
1695375369,neutral,@jpoglesby Hope you feel better soon and check out my cool backround on my profile
1695375447,love,Went to see hannah montana movie on saturday  loved it .... still cant work twitter out though
1695375507,sadness,@juenese i totally felt bad for the guy. haha im good  i miss you guys!
1695375554,love,@followmethisfar thanks for the follow! The love of your life is adorable
1695375604,sadness,Wish I was in London to personally witness the Nun Run! What a great idea for the opening of Sister Act's new broadway show
1695375636,neutral,true lol no problem about the unfollowing..not mad
1695375667,neutral,"@dougiemcfly so which one are you The Good, The Bad or The Ugly"
1695375695,love,@amorphia delegate  I am now eating pate on toast a my wife is editing yesterday's engagement shoot ;)
1695375750,sadness,Checked the bank acct this mornin..got a lil sad..then decided I would imagine a 0 on the end just to make me smile.  #whateverworks
1695375793,sadness,@jerzegurl Hiya! Missed you too! What have you been up to?
1695375818,love,"sunny day, sunny outlook"
1695375981,neutral,Biology final today. Then home to prepare for psychology.
1695375991,surprise,yeah fffff.at lab coming up with super duper iphone real scratching app  http://fffff.at/spinning-vinyl-ipod-app
1695376050,relief,@medscholar08 try #fireflight first... female fronted metal is awesome..  ..  Unbreakable album would be a good start!
1695376175,neutral,Woke up after about 6 hours of sleep. Feeling better now
1695376360,neutral,"@dlayphoto Yes, Koi for a few years now and they have had babies as well.  Biggest ones almost 2 ft long now and they all have names .."
1695376363,sadness,.. i am going to fail my art final. FML. this was by far the worst semester of my life school wise- otherwise it was the best
1695376371,surprise,@jabula Thanks  Give it 5 stars!!11
1695376440,love,@JoLoPe I liked it.  Did you record it yourself?  If so you have a very soothing voice.
1695376526,neutral,@taylorswift13 hi I'm goin to see you on wednesay at shepards bush
1695376541,love,Hell yeah Kellynn got a Twitter. Finally.
1695376610,love,@dougiemcfly have fun walking home on your own  xo
1695376673,neutral,"Currently uploading wordpress, this'll give the new site a bit more fluidity than blogger does"
1695376708,neutral,My goodbey pressents  http://mobypicture.com/?uqi0h2
1695376717,neutral,@thinksmith we need to talk  you are one step ahead... i know another two people who are also one step ahead
1695376742,relief,I am so excited Rob Thomas is back!
1695376835,neutral,TalkingWithTami morning Ms. Tammie!  Your fam looked adorable in Family Circle   I bought it &amp; was like &quot;see honey?  I talked to her&quot;  LOL
1695376838,surprise,@J_Schools haha funny cause i blame @shiatheninja and @cocotheninja for me not going to bed  its a vicious circle
1695377082,neutral,@crazytwism  hubz company was organising ...i had to be there!
1695377303,neutral,@coollike http://twitpic.com/4jg09 - looks exactly like I do when I get that GH guitar in my hand
1695377329,love,@xx_Megan_xx oh dear lmao that a key ingredient :p cakes in the oven and now I'm cooking my lunch paprika and chilli chicken YUM haha
1695377369,relief,@cakelulu He doesn't need the shirt for that Jane...we just had to suffer another two old eps tonight
1695407648,love,@cuddle_bug68 Bill is super!! Thanks you!!
1695407684,sadness,Hell of a lot to do. But they say you shouldn't complain theese days. Who are &quot;they&quot; and can &quot;they&quot; help me in that case
1695407730,love,@Sheamus Many thanks!
1695407739,neutral,"Got up late,yet still managed to do housework in same time. Not bad going. Better go and finish off"
1695407944,neutral,@Krownz We keep very different hours.
1695407998,relief,@worshiper_7 Wow that's a big list...lol. I would be happy if I got half of that done. Now I feel lazy...thanks. Just kidding
1695408081,neutral,Good Morning
1695408084,sadness,@LesNoyse when will she b finished
1695408144,love,@poomalairaj - for all dad is doing like this to his son/daughter love
1695408243,sadness,@yaseminx3  know. hahah xD what cha doin?
1695408445,relief,Is actually feeling awake today
1695408455,love,"@Jayne4JBD haha we just say two weeks, but please do continue with the BrE it's great"
1695408535,neutral,"@stolendreams Thats not helpful. At least know you've got a place secured already if things don't pan out, but my fingers are crossed you"
1695408552,sadness,Pizza for breakfast....  shower... classes
1695408757,love,@dannywood ...hey danny .. did u run already ???    hope you have a good day ;)   i love you !!!!
1695408961,neutral,"@gretchenemily I'm in an 8 now too, but b4 I had kids I was a 6.5! Darn babies making my feet grow"
1695408999,neutral,@kokogirl He needs to go back to his Scotty. That is what he was using when he won last year
1695409101,surprise,@dougiemcfly want me to walk with you?  x
1695409181,neutral,http://twitpic.com/4jhp8 - Waitin on them 2 tell me what's the plan
1695409282,neutral,@robluketic You almost have as many viewers as the Live Eagle Cam on Ustream  http://tinyurl.com/d4hgoj
1695409379,love,"Feeling some butterflies today   Study study study contracts; gonna ace this, then on to the write-on competition for the journals."
1695409382,neutral,@scottrmcgrew do you have another account here??
1695409383,neutral,i aint lyk any othaa gurrrrrl i dont lyk the jonas brothers-kristi.
1695409668,neutral,China's copycars: familiar-looking vehicles at Shanghai Auto 2009 http://tinyurl.com/ccvo3h that was funny
1695409687,love,did you kno that @itsmesammond is amazing  and i've known him since he got twitter and his most tweeted words are 'know' 'haha' 'xx'..
1695409814,neutral,@ddlovato check out my twitpic telling people to buy your album!  http://www.twitpic.com/4jhn7
1695409866,love,From My Heart To Yours   ? http://blip.fm/~5jo4w
1695409944,neutral,@piginthepoke sounds like a plan
1695409952,neutral,thanks to @RITadmissions for becoming a follower
1695410039,love,Today Tina and I have officially been together for 5 years.  Longest consecutive time I've ever spent with one woman.   I love you babe!
1695410166,neutral,"@BedandBreakfsts Thanks, Kelly! You are too sweet!"
1695410274,surprise,@janine_j9  look at you!!! Chatting with the stars!!! WTG
1695410492,relief,"@djEDGE34 WOw, that's a lot of work.  I hope today is a day off for you.    I'm working as usual.  But, getting some playtime in too."
1695410619,relief,@jacqueline47 as long as you're not going to melt LOL. Hubby has an umbrella set up to keep him dry when he grills
1695410627,neutral,@smosh  does the Creepy Lolipop guy play head esploder 5  ??
1695410743,neutral,Mondays best excited about the week!!
1695410813,neutral,@zaccolley of course it is   http://is.gd/kqSK
1695410947,neutral,"@jboriginal yip, that would be a sign that you've been on the dodgy sites Jo... eish boet, it ain't cool"
1695410953,surprise,@portman65 did you have an amazing time?
1695411090,relief,"This completes today the 4th of Mayï¿½s entry. For the new day, invite a friend to come along to reflectively in-joy the read ï¿½  ï¿½"
1695411126,neutral,@unfolder There's no pause button in the game of life.
1695411166,love,"#Beijing Good massage for you &amp; Sexy girl &amp; 100% real photo  13341015518 - w4 (Beijing): Hi, .. http://tinyurl.com/c48m6r"
1695411208,love,"@mamalou52 I love Puerto Rico also,been all over island, working Austin - Pr weekly. Love it!"
1695411317,neutral,@BroadwayManor  they are a long way from the sea  unless they came from Gloucester docks.
1695411416,neutral,"at Office ready to work and waiting for Windows 7 Candidate Release - 5 May, 2009"
1695411449,love,@supermouse104 hey arthur! i forgot to say thanks for the flag... it is proudly displayed on my bedroom door! you are a witty one
1695411556,neutral,@demr_awd I'm gonna have to disagree my friend.  The coolest one on the planet is sitting right next to me.
1695411559,surprise,Revamping my recording studio today and adding some nice high end outboard gear...very exited!
1695411607,love,hurray twin girls born on this beautiful May day
1695411617,neutral,@Kaylaphlegar people dont get into fender benders on the way to school that just doesnt happen hahahahah
1695411631,neutral,@sueyoungmedia Thanks so much!
1695411783,love,"@babycakesjk I know, It's so crazy! I love using it too  Have you seen my YT recently? I am a partner now  xx"
1695440591,surprise,Kyle is Cody's wee bro!
1695440646,neutral,"@ImagesAndWords or so a month. I put my 2 week's notice in a little over a week ago, my last day is this friday!"
1695440679,love,@shahpriya nice luke quote  goodluck on the test u have been dreading.
1695440736,love,i love you twitskies
1695440981,love,"quitting my beloved job... having a long luvly  vacation at Koh Tao (turtle island), south of Thailand... SEA, SAND, SUN...WANNA JOIN ME?"
1695441099,sadness,I'm feeling pretty energized &amp; ready to face the day w/only about 3 hours of sleep. Hope it lasts all day.
1695441104,neutral,@amyzsenai Thank you!
1695441130,love,@iamlittleboots happy birthday
1695441161,neutral,@elizabethlai Just study according to the notes that you had to copy and you'll be fine.
1695441163,surprise,Morning Tweethearts! Now home after traveling 302 mi.thru 2 states &amp; 2 faires in 3 days. So inspired! Ready to write as I enjoy coffee.
1695441260,neutral,@laurenlim er yea am i doubly awesome now?
1695441348,neutral,@emocontrol so how have you been doing ?
1695441507,relief,school for a bit. glad jake got the day off
1695441626,neutral,@thesomeex  how great is that!  Nice to meet you!
1695441663,neutral,@theKINGm1 Cuz you play a grown up on Twitter?
1695441711,neutral,is full from a nice dinner
